filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails,correct,error,total
smartbugs-curated/dataset/unchecked_low_level_calls/0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765294,5.057800055,0,"{SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_UPGRADE_TO_050}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/0xec329ffc97d75fe03428ae155fc7793431487f63.sol,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765287,4.808089495,0,"{SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_FUNCTIONS_RETURNS_TYPE_AND_NO_RETURN,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_UNCHECKED_CALL,SOLIDITY_USING_INLINE_ASSEMBLY,SOLIDITY_VISIBILITY}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765297,4.481165886,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_VISIBILITY}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,0xf29ebe930a539a60279ace72c707cba851a57707.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,5.075690985,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_UPGRADE_TO_050}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765307,4.627398491,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_UPGRADE_TO_050}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/etherpot_lotto.sol,etherpot_lotto.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765283,5.260807753,0,"{SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_VAR,SOLIDITY_VISIBILITY}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/king_of_the_ether_throne.sol,king_of_the_ether_throne.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,5.116026878,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_DIV_MUL,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_VISIBILITY}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/lotto.sol,lotto.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765303,4.657422066,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/mishandled.sol,mishandled.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765297,5.325514555,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UNCHECKED_CALL,SOLIDITY_VISIBILITY}",{},{},{},,,
smartbugs-curated/dataset/unchecked_low_level_calls/unchecked_return_value.sol,unchecked_return_value.sol,smartcheck,solidity,2022/11/14,20241221_0714,1734765288,4.355868101,0,"{SOLIDITY_CALL_WITHOUT_DATA,SOLIDITY_UNCHECKED_CALL,SOLIDITY_UPGRADE_TO_050}",{},{},{},,,
